ID,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
22339,28,female,High School,94810,3,RENT,20000,DEBTCONSOLIDATION,11.6,0.21,5,663,No,0
22340,23,male,Bachelor,106169,1,MORTGAGE,25000,HOMEIMPROVEMENT,11.77,0.24,4,567,No,0
22341,24,male,Associate,163088,2,MORTGAGE,8800,HOMEIMPROVEMENT,6.03,0.05,2,614,No,0
22342,22,female,Associate,76436,0,MORTGAGE,8400,VENTURE,7.29,0.11,4,664,Yes,0
22343,23,male,Bachelor,40207,0,RENT,8000,EDUCATION,11.01,0.2,3,535,Yes,0
22344,25,female,Master,103152,3,RENT,10000,MEDICAL,11.4,0.1,6,646,Yes,0
22345,23,male,Bachelor,55344,1,RENT,4800,EDUCATION,13.22,0.09,4,689,Yes,0
22346,21,female,Master,16616,0,RENT,2500,HOMEIMPROVEMENT,7.88,0.15,2,665,No,1
22347,23,male,Master,81891,2,RENT,5000,PERSONAL,11.86,0.06,4,663,No,0
22348,30,male,Associate,38424,10,RENT,6000,MEDICAL,9.91,0.16,8,615,Yes,0
22349,25,female,Master,93663,4,MORTGAGE,6101,MEDICAL,7.98,0.07,4,693,No,0
22350,27,female,Associate,103126,3,MORTGAGE,12000,EDUCATION,6.62,0.12,10,629,Yes,0
22351,35,male,Master,48885,10,OWN,8000,VENTURE,7.66,0.16,7,654,Yes,0
22352,22,female,High School,53940,0,RENT,11906,MEDICAL,13.34,0.22,3,615,Yes,0
22353,22,female,Bachelor,48951,0,MORTGAGE,8000,DEBTCONSOLIDATION,9.76,0.16,4,686,Yes,0
22354,38,female,Master,98300,16,MORTGAGE,10000,DEBTCONSOLIDATION,14.27,0.1,11,723,Yes,0
22355,23,male,High School,67045,2,MORTGAGE,15000,EDUCATION,6.17,0.22,3,644,Yes,0
22356,23,female,Master,68270,2,RENT,8400,DEBTCONSOLIDATION,10.99,0.12,2,657,Yes,0
22357,38,female,Associate,58287,16,MORTGAGE,7800,HOMEIMPROVEMENT,10.65,0.13,12,539,Yes,0
22358,32,male,High School,62307,9,MORTGAGE,15000,DEBTCONSOLIDATION,11.36,0.24,9,647,Yes,0
22359,25,male,High School,49882,4,RENT,12000,DEBTCONSOLIDATION,11.71,0.24,3,632,Yes,0
22360,24,male,Associate,51713,0,OWN,8000,EDUCATION,6.62,0.15,4,610,Yes,0
22361,28,female,Master,22347,6,RENT,7600,HOMEIMPROVEMENT,8.49,0.34,9,655,No,1
22362,24,female,High School,49035,2,MORTGAGE,5000,MEDICAL,13.95,0.1,4,572,Yes,0
22363,27,female,Associate,71850,5,RENT,15000,DEBTCONSOLIDATION,9.89,0.21,6,658,No,1
22364,24,male,Bachelor,59930,6,MORTGAGE,3500,MEDICAL,7.88,0.06,3,576,Yes,0
22365,23,male,Associate,78696,2,RENT,3600,EDUCATION,8.85,0.05,3,546,Yes,0
22366,26,male,High School,10679,1,RENT,3146,EDUCATION,9.54,0.29,6,521,No,1
22367,31,female,Bachelor,36804,10,RENT,6600,HOMEIMPROVEMENT,16.49,0.18,8,646,No,1
22368,26,male,Bachelor,75051,2,MORTGAGE,10000,MEDICAL,14.83,0.13,4,575,No,1
22369,22,male,Associate,35942,2,RENT,6250,VENTURE,16.07,0.17,4,672,No,1
22370,21,male,Master,82959,0,RENT,3000,MEDICAL,11.78,0.04,4,667,No,0
22371,30,female,High School,46131,6,RENT,19750,DEBTCONSOLIDATION,10.48,0.43,10,627,No,1
22372,21,female,Associate,34680,0,RENT,4000,EDUCATION,15.23,0.12,2,473,Yes,0
22373,22,female,High School,79009,0,MORTGAGE,13000,PERSONAL,14.35,0.16,4,591,Yes,0
22374,27,female,Bachelor,104273,7,MORTGAGE,18000,VENTURE,8.6,0.17,3,681,Yes,0
22375,24,male,Bachelor,232568,2,MORTGAGE,10000,EDUCATION,13.06,0.04,4,657,No,0
22376,29,female,Bachelor,102844,9,RENT,8000,PERSONAL,10.62,0.08,8,501,Yes,0
22377,25,male,Master,42748,3,RENT,5000,PERSONAL,6.25,0.12,4,601,Yes,0
22378,25,female,Associate,49087,1,RENT,3600,MEDICAL,7.49,0.07,4,600,Yes,0
22379,22,female,High School,61291,0,MORTGAGE,11000,EDUCATION,15.68,0.18,3,659,No,0
22380,46,female,High School,367057,25,MORTGAGE,20000,VENTURE,17.93,0.05,13,564,Yes,0
22381,27,male,Master,38607,6,RENT,6000,DEBTCONSOLIDATION,12.84,0.16,8,704,No,1
22382,22,female,Bachelor,174540,0,RENT,18000,DEBTCONSOLIDATION,13.72,0.1,3,599,No,0
22383,29,male,Associate,150865,10,RENT,3361,EDUCATION,10.38,0.02,7,696,No,0
22384,23,male,Associate,72776,0,RENT,15000,PERSONAL,14.22,0.21,2,651,Yes,0
22385,22,male,Bachelor,47094,0,RENT,9000,MEDICAL,10.83,0.19,2,634,No,0
22386,24,male,High School,88438,0,MORTGAGE,14400,DEBTCONSOLIDATION,8.94,0.16,2,569,Yes,0
22387,23,male,Associate,40878,1,RENT,2793,HOMEIMPROVEMENT,15.62,0.07,4,563,No,1
22388,24,male,High School,48918,1,RENT,12000,VENTURE,10.83,0.25,2,602,Yes,0
22389,24,female,Bachelor,72987,4,MORTGAGE,10000,EDUCATION,6.03,0.14,3,620,Yes,0
22390,27,male,Bachelor,124222,7,RENT,1901,HOMEIMPROVEMENT,9.15,0.02,8,602,No,0
22391,25,female,High School,35413,2,MORTGAGE,12469,VENTURE,7.34,0.35,6,581,Yes,0
22392,22,male,Bachelor,53955,0,RENT,10000,PERSONAL,13.06,0.19,3,616,No,1
22393,24,female,High School,52697,0,MORTGAGE,10000,EDUCATION,14.26,0.19,4,584,Yes,0
22394,34,male,Master,91109,7,MORTGAGE,10000,MEDICAL,9.82,0.11,10,691,Yes,0
22395,25,male,Bachelor,116346,2,MORTGAGE,35000,DEBTCONSOLIDATION,7.49,0.3,3,628,No,0
22396,31,female,Bachelor,29409,11,RENT,1800,MEDICAL,8.59,0.06,6,640,Yes,0
22397,36,male,Bachelor,122064,11,MORTGAGE,12000,MEDICAL,11.01,0.1,14,670,Yes,0
22398,22,male,Master,100335,0,RENT,12000,DEBTCONSOLIDATION,11.71,0.12,4,636,No,0
22399,22,female,Bachelor,41135,0,OWN,5000,MEDICAL,18.25,0.12,2,664,Yes,0
22400,23,female,High School,36857,0,RENT,10000,HOMEIMPROVEMENT,15.27,0.27,4,667,No,1
22401,25,female,Bachelor,193127,3,MORTGAGE,15016,PERSONAL,11.39,0.08,4,640,Yes,0
22402,40,female,High School,23743,19,RENT,1800,VENTURE,11.99,0.08,13,564,Yes,0
22403,23,male,Bachelor,73263,2,RENT,25000,DEBTCONSOLIDATION,10.25,0.34,2,693,No,1
22404,22,male,High School,58617,3,RENT,8000,DEBTCONSOLIDATION,12.99,0.14,3,642,Yes,0
22405,21,male,High School,26361,0,RENT,10000,EDUCATION,11.71,0.38,2,664,No,1
22406,24,male,High School,216925,5,RENT,18000,EDUCATION,18.64,0.08,4,651,Yes,0
22407,21,female,Associate,118511,0,MORTGAGE,10000,DEBTCONSOLIDATION,6.62,0.08,2,535,No,0
22408,26,female,Associate,82431,4,RENT,3500,DEBTCONSOLIDATION,15.28,0.04,3,668,No,1
22409,25,male,Associate,186005,5,MORTGAGE,12000,DEBTCONSOLIDATION,10.99,0.06,3,599,No,0
22410,23,male,Master,66481,0,RENT,8000,HOMEIMPROVEMENT,11.01,0.12,2,667,No,0
22411,23,male,High School,73277,0,RENT,4000,EDUCATION,15.33,0.05,2,562,Yes,0
22412,25,male,High School,99134,7,RENT,9200,PERSONAL,6.03,0.09,3,641,Yes,0
22413,29,female,Master,72953,6,MORTGAGE,1500,MEDICAL,6.03,0.02,5,670,No,0
22414,27,male,Associate,61105,3,OWN,12000,VENTURE,5.42,0.2,7,651,Yes,0
22415,23,female,Master,96748,4,RENT,4000,EDUCATION,14.46,0.04,4,636,Yes,0
22416,23,male,Master,102232,1,RENT,20000,PERSONAL,11.11,0.2,4,663,Yes,0
22417,24,male,High School,44502,3,MORTGAGE,4750,PERSONAL,11.83,0.11,3,578,Yes,0
22418,22,male,Associate,33503,0,RENT,5000,VENTURE,11.01,0.15,2,647,No,1
22419,35,male,High School,79683,12,RENT,19000,HOMEIMPROVEMENT,11.14,0.24,7,614,Yes,0
22420,25,male,Bachelor,85051,4,RENT,8250,EDUCATION,13.61,0.1,4,681,No,1
22421,25,male,Associate,151151,2,MORTGAGE,25000,DEBTCONSOLIDATION,11.49,0.17,3,599,No,0
22422,26,male,Master,145191,0,MORTGAGE,8000,EDUCATION,7.29,0.06,2,696,Yes,0
22423,28,female,Master,52730,8,RENT,6000,MEDICAL,10.39,0.11,5,620,No,0
22424,25,female,Associate,75462,2,RENT,15600,DEBTCONSOLIDATION,7.49,0.21,4,651,Yes,0
22425,28,male,Associate,106137,7,OWN,12000,VENTURE,12.99,0.11,6,647,Yes,0
22426,26,female,Bachelor,149810,3,MORTGAGE,2000,MEDICAL,5.42,0.01,4,703,No,0
22427,28,male,High School,38493,4,MORTGAGE,11300,VENTURE,9.91,0.29,5,645,Yes,0
22428,34,male,Associate,45517,7,RENT,11000,VENTURE,10.93,0.24,10,571,No,0
22429,34,male,Associate,50336,12,MORTGAGE,16000,HOMEIMPROVEMENT,11.78,0.32,5,625,No,0
22430,30,male,Bachelor,63404,5,RENT,14057,DEBTCONSOLIDATION,11.59,0.22,7,563,Yes,0
22431,25,male,Associate,136527,3,MORTGAGE,21158,MEDICAL,10.55,0.15,4,622,Yes,0
22432,32,female,Bachelor,121714,9,RENT,20000,PERSONAL,9.88,0.16,8,537,Yes,0
22433,28,male,Associate,45748,4,RENT,3600,EDUCATION,14.11,0.08,7,516,Yes,0
22434,23,female,Master,87479,3,RENT,19000,MEDICAL,10.99,0.22,4,671,Yes,0
22435,31,male,Bachelor,73158,9,MORTGAGE,9000,HOMEIMPROVEMENT,12.69,0.12,8,611,No,0
22436,22,male,High School,80936,0,MORTGAGE,11000,MEDICAL,17.99,0.14,2,646,No,1
22437,28,male,Bachelor,76378,5,MORTGAGE,11500,HOMEIMPROVEMENT,9.99,0.15,8,607,Yes,0
22438,26,female,Associate,101893,1,MORTGAGE,9000,MEDICAL,6.62,0.09,4,676,No,0
22439,35,female,Bachelor,121282,12,RENT,5000,MEDICAL,7.74,0.04,7,595,Yes,0
22440,37,male,Associate,54887,14,RENT,6000,PERSONAL,10.18,0.11,12,664,Yes,0
22441,34,female,Bachelor,145532,11,MORTGAGE,20000,MEDICAL,14.79,0.14,8,679,Yes,0
22442,23,male,High School,29926,3,RENT,6000,DEBTCONSOLIDATION,11.01,0.2,2,687,Yes,0
22443,28,male,Bachelor,91095,2,RENT,12000,HOMEIMPROVEMENT,9.63,0.13,7,711,Yes,0
22444,27,female,High School,84993,3,RENT,7500,MEDICAL,7.88,0.09,5,524,No,0
22445,32,female,Bachelor,102282,11,MORTGAGE,10000,HOMEIMPROVEMENT,9.65,0.1,8,679,No,0
22446,23,male,Bachelor,25960,0,RENT,10000,MEDICAL,13.16,0.39,4,649,No,1
22447,38,male,High School,41719,17,OWN,11000,HOMEIMPROVEMENT,13.98,0.26,17,564,Yes,0
22448,25,male,High School,180646,5,MORTGAGE,6000,EDUCATION,7.66,0.03,3,681,Yes,0
22449,22,male,Bachelor,74104,2,RENT,16000,VENTURE,11.01,0.22,2,644,Yes,0
22450,29,male,High School,54917,7,RENT,14000,PERSONAL,12.69,0.25,5,593,No,1
22451,27,female,Associate,111229,5,MORTGAGE,12000,VENTURE,11.43,0.11,4,639,Yes,0
22452,31,male,Bachelor,103128,8,MORTGAGE,2500,VENTURE,8.49,0.02,10,618,No,0
22453,23,female,Bachelor,91541,4,RENT,20000,PERSONAL,16.32,0.22,3,628,No,0
22454,25,female,Bachelor,77982,6,RENT,20000,HOMEIMPROVEMENT,11.01,0.26,4,699,No,1
22455,23,male,High School,84858,3,RENT,12000,EDUCATION,10.63,0.14,3,616,Yes,0
22456,27,female,Bachelor,140030,6,RENT,3490,MEDICAL,12.5,0.02,10,625,No,1
22457,24,male,Bachelor,164322,6,MORTGAGE,25000,DEBTCONSOLIDATION,19.13,0.15,3,628,No,1
22458,43,male,Associate,62482,23,RENT,1500,VENTURE,11.86,0.02,12,692,Yes,0
22459,27,female,High School,115717,2,RENT,2500,DEBTCONSOLIDATION,11.58,0.02,9,571,No,0
22460,29,male,Associate,51551,5,MORTGAGE,2500,MEDICAL,13.98,0.05,8,563,No,0
22461,21,female,Bachelor,37184,0,RENT,3200,MEDICAL,11.01,0.09,3,472,Yes,0
22462,28,female,Associate,92007,5,RENT,3400,DEBTCONSOLIDATION,8.49,0.04,5,635,No,0
22463,34,female,Bachelor,61693,12,RENT,5400,VENTURE,13.16,0.09,6,682,No,0
22464,24,male,High School,51478,2,RENT,10000,HOMEIMPROVEMENT,15.25,0.19,3,649,No,1
22465,32,female,Bachelor,54911,9,MORTGAGE,14000,VENTURE,12.69,0.25,9,704,No,0
22466,39,female,High School,47778,18,RENT,5904,VENTURE,13.58,0.12,10,696,No,1
22467,23,male,High School,26028,0,RENT,3200,EDUCATION,14.84,0.12,2,578,Yes,0
22468,22,female,Associate,108875,1,RENT,12000,VENTURE,5.79,0.11,2,618,No,0
22469,33,female,Associate,99258,10,RENT,5000,VENTURE,7.51,0.05,8,594,Yes,0
22470,35,male,Associate,97120,14,RENT,24000,PERSONAL,13.92,0.25,5,590,Yes,0
22471,28,male,High School,122267,5,MORTGAGE,15000,HOMEIMPROVEMENT,9.33,0.12,9,523,Yes,0
22472,23,female,Associate,110187,0,MORTGAGE,12000,MEDICAL,11.74,0.11,3,616,Yes,0
22473,61,female,High School,192895,39,MORTGAGE,24000,PERSONAL,10.38,0.12,21,645,Yes,0
22474,22,female,High School,22819,0,RENT,1800,MEDICAL,12.18,0.08,3,678,No,1
22475,26,male,Associate,39118,2,RENT,6400,EDUCATION,14.35,0.16,4,461,Yes,0
22476,27,female,Bachelor,116301,7,RENT,10000,HOMEIMPROVEMENT,7.88,0.09,10,679,No,0
22477,29,male,Bachelor,22630,8,RENT,3600,EDUCATION,15.27,0.16,6,657,No,1
22478,25,male,High School,61418,1,MORTGAGE,12000,DEBTCONSOLIDATION,16.89,0.2,4,640,No,1
22479,23,female,Associate,72279,2,RENT,20000,MEDICAL,16,0.28,3,688,No,1
22480,34,male,Associate,50312,14,RENT,3200,DEBTCONSOLIDATION,12.61,0.06,8,642,Yes,0
22481,23,female,High School,90831,0,OWN,15000,EDUCATION,11.14,0.17,4,687,No,0
22482,24,female,Associate,114678,2,MORTGAGE,10000,HOMEIMPROVEMENT,10.65,0.09,4,591,Yes,0
22483,24,female,Bachelor,58035,0,RENT,10000,MEDICAL,16.32,0.17,3,640,No,1
22484,25,female,Master,76232,5,MORTGAGE,2000,HOMEIMPROVEMENT,10.99,0.03,4,688,Yes,0
22485,28,male,Associate,137940,4,MORTGAGE,26000,HOMEIMPROVEMENT,8.49,0.19,5,647,Yes,0
22486,39,female,Associate,118979,17,MORTGAGE,25000,HOMEIMPROVEMENT,18.26,0.21,15,498,No,1
22487,30,male,Master,141911,10,MORTGAGE,13500,EDUCATION,8.49,0.1,7,642,Yes,0
22488,22,female,Associate,141780,0,MORTGAGE,7500,EDUCATION,13.24,0.05,2,614,No,0
22489,25,female,High School,61160,1,MORTGAGE,6266,PERSONAL,7.5,0.1,5,628,Yes,0
22490,28,female,Master,48753,5,RENT,11498,PERSONAL,9.33,0.24,5,723,No,0
22491,24,male,Master,39445,4,RENT,2700,VENTURE,11.01,0.07,3,696,No,0
22492,47,female,Master,202441,24,MORTGAGE,8775,EDUCATION,8.49,0.04,12,615,Yes,0
22493,34,female,Bachelor,191446,12,RENT,27326,HOMEIMPROVEMENT,17.17,0.14,10,691,No,1
22494,22,female,Associate,119059,0,MORTGAGE,7500,EDUCATION,13.06,0.06,3,653,No,1
22495,33,female,Doctorate,70631,11,RENT,17500,MEDICAL,13.28,0.25,10,598,Yes,0
22496,30,male,Bachelor,47745,8,RENT,4000,MEDICAL,15.96,0.08,9,650,No,0
22497,22,male,Master,90889,0,RENT,2000,EDUCATION,13.43,0.02,3,664,No,0
22498,25,male,Master,93090,4,MORTGAGE,12000,EDUCATION,7.9,0.13,4,687,No,0
22499,24,male,Associate,60928,0,MORTGAGE,6000,PERSONAL,10.63,0.1,3,618,Yes,0
22500,30,female,Bachelor,66763,10,RENT,10000,DEBTCONSOLIDATION,11.78,0.15,8,702,Yes,0
22501,25,female,High School,121096,0,MORTGAGE,17600,MEDICAL,10.59,0.15,3,566,Yes,0
22502,24,female,Master,99407,1,OWN,25000,EDUCATION,15.27,0.25,3,690,No,0
22503,22,female,High School,38605,2,RENT,13200,EDUCATION,11.71,0.34,4,650,No,1
22504,30,male,Associate,56084,8,OWN,11200,HOMEIMPROVEMENT,14.27,0.2,10,590,Yes,0
22505,23,female,Associate,64652,2,RENT,9000,VENTURE,12.09,0.14,3,598,Yes,0
22506,22,female,High School,139274,0,MORTGAGE,13600,VENTURE,7.29,0.1,3,653,No,0
22507,26,female,Bachelor,67017,3,RENT,9000,HOMEIMPROVEMENT,11.69,0.13,2,707,No,0
22508,24,male,High School,100751,0,MORTGAGE,28000,DEBTCONSOLIDATION,16.49,0.28,3,680,No,1
22509,27,male,Associate,111420,4,MORTGAGE,6167,MEDICAL,15.45,0.06,4,623,No,1
22510,23,female,High School,74473,0,RENT,20000,MEDICAL,11.14,0.27,2,460,No,1
22511,23,male,Associate,33561,0,RENT,6000,EDUCATION,11.66,0.18,3,637,Yes,0
22512,26,male,High School,31673,3,MORTGAGE,5600,HOMEIMPROVEMENT,11.91,0.18,4,554,Yes,0
22513,37,female,Associate,117228,16,MORTGAGE,10000,DEBTCONSOLIDATION,11.01,0.09,15,628,No,0
22514,24,male,Master,40179,3,RENT,1600,EDUCATION,13.98,0.04,3,625,No,1
22515,37,male,Associate,107899,13,MORTGAGE,3600,VENTURE,6.62,0.03,17,690,Yes,0
22516,42,female,High School,31116,18,RENT,10000,HOMEIMPROVEMENT,14.84,0.32,14,671,No,1
22517,23,male,Bachelor,69997,2,MORTGAGE,2500,VENTURE,10.37,0.04,4,680,Yes,0
22518,35,female,Bachelor,109203,15,RENT,13000,PERSONAL,9.32,0.12,9,661,No,0
22519,25,female,Bachelor,209988,0,MORTGAGE,8800,EDUCATION,14.27,0.04,4,579,Yes,0
22520,29,male,Bachelor,78965,5,MORTGAGE,10000,EDUCATION,8.49,0.13,10,599,No,0
22521,37,male,Doctorate,53487,16,RENT,1000,EDUCATION,5.42,0.02,13,682,No,0
22522,21,male,Bachelor,27041,0,MORTGAGE,10000,DEBTCONSOLIDATION,11.14,0.37,2,534,Yes,0
22523,23,female,High School,44010,0,RENT,1000,EDUCATION,10.99,0.02,2,577,No,0
22524,35,male,Master,52844,14,RENT,6000,VENTURE,9.41,0.11,7,609,Yes,0
22525,27,female,Associate,22682,3,RENT,8000,EDUCATION,10.75,0.35,10,639,No,1
22526,27,male,High School,48931,4,OTHER,1200,MEDICAL,11.01,0.02,8,658,No,0
22527,31,male,Master,58395,7,MORTGAGE,5000,HOMEIMPROVEMENT,7.78,0.09,9,661,Yes,0
22528,43,female,High School,75317,19,MORTGAGE,5000,HOMEIMPROVEMENT,7.88,0.07,14,685,Yes,0
22529,29,female,Master,65768,8,RENT,13575,HOMEIMPROVEMENT,11.71,0.21,10,565,No,1
22530,23,male,Master,84543,0,RENT,8000,EDUCATION,16.02,0.09,2,608,Yes,0
22531,28,male,Bachelor,109234,8,MORTGAGE,5500,HOMEIMPROVEMENT,7.49,0.05,6,632,Yes,0
22532,26,male,Bachelor,66957,2,MORTGAGE,13000,DEBTCONSOLIDATION,13.98,0.19,3,594,No,0
22533,24,male,Associate,124651,3,MORTGAGE,21000,VENTURE,13.49,0.17,2,614,No,0
22534,31,female,High School,104382,10,MORTGAGE,10274,VENTURE,11.49,0.1,9,674,No,0
22535,34,male,Bachelor,82652,13,MORTGAGE,15000,PERSONAL,11.77,0.18,5,678,Yes,0
22536,25,female,Bachelor,54788,2,MORTGAGE,3800,EDUCATION,10.65,0.07,3,621,Yes,0
22537,24,male,Associate,87404,0,RENT,18000,VENTURE,7.88,0.21,2,600,Yes,0
22538,30,male,Associate,58549,9,RENT,6000,EDUCATION,7.88,0.1,10,695,Yes,0
22539,23,male,High School,157224,4,MORTGAGE,24000,VENTURE,6.54,0.15,2,548,No,0
22540,29,male,Associate,12993,8,OWN,3250,PERSONAL,11.12,0.25,9,662,No,1
22541,25,male,High School,102618,3,MORTGAGE,20000,EDUCATION,10.8,0.19,3,586,No,0
22542,29,male,Master,65775,9,MORTGAGE,13000,VENTURE,10.28,0.2,7,591,Yes,0
22543,23,male,High School,79954,1,MORTGAGE,6000,VENTURE,7.88,0.08,2,661,Yes,0
22544,26,male,High School,121108,0,MORTGAGE,10000,EDUCATION,12.44,0.08,7,650,No,0
22545,34,male,Master,63299,8,RENT,6000,EDUCATION,12.53,0.09,9,632,No,0
22546,31,male,Master,94681,8,RENT,18000,HOMEIMPROVEMENT,18.79,0.19,9,609,No,1
22547,22,male,Bachelor,63582,0,MORTGAGE,9750,EDUCATION,13.06,0.15,3,629,Yes,0
22548,26,male,Master,24756,8,RENT,500,MEDICAL,11.41,0.02,2,659,No,0
22549,22,male,Master,37042,1,RENT,6400,HOMEIMPROVEMENT,15.99,0.17,2,597,No,1
22550,25,female,Master,50584,4,RENT,12000,PERSONAL,10,0.24,3,628,No,1
22551,24,male,High School,93928,1,MORTGAGE,15000,MEDICAL,6.17,0.16,3,624,No,0
22552,24,male,Associate,63236,0,MORTGAGE,11300,VENTURE,11.01,0.18,3,544,Yes,0
22553,23,female,Bachelor,74264,0,OWN,12000,PERSONAL,11.71,0.16,2,647,Yes,0
22554,22,male,Associate,23799,0,RENT,1500,MEDICAL,11.01,0.06,3,647,No,1
22555,28,female,Doctorate,136268,5,MORTGAGE,13200,PERSONAL,18.67,0.1,10,550,No,1
22556,32,female,High School,198849,10,MORTGAGE,13518,VENTURE,10.31,0.07,9,563,Yes,0
22557,26,male,Associate,44825,0,MORTGAGE,5000,MEDICAL,6.03,0.11,2,599,No,0
22558,27,male,Associate,23770,6,RENT,1500,PERSONAL,7.14,0.06,10,687,No,0
22559,22,male,Bachelor,36892,0,RENT,9875,VENTURE,7.29,0.27,3,645,No,1
22560,26,female,Bachelor,53914,2,MORTGAGE,11500,PERSONAL,9.63,0.21,3,686,No,1
22561,24,female,Associate,287300,0,MORTGAGE,25778,VENTURE,12.29,0.09,3,624,Yes,0
22562,22,female,High School,37036,0,RENT,5500,PERSONAL,11.73,0.15,3,521,Yes,0
22563,32,male,High School,102847,12,RENT,7200,EDUCATION,11.58,0.07,10,688,No,0
22564,27,female,Master,41220,6,OWN,21250,PERSONAL,8.88,0.52,6,666,Yes,0
22565,22,female,Master,72877,0,MORTGAGE,8000,EDUCATION,7.14,0.11,2,699,Yes,0
22566,22,female,Bachelor,45864,4,RENT,5000,PERSONAL,11.03,0.11,3,691,No,0
22567,25,male,Associate,55064,5,RENT,3000,MEDICAL,7.9,0.05,4,633,Yes,0
22568,29,male,High School,84957,8,MORTGAGE,8000,EDUCATION,11.01,0.09,9,526,Yes,0
22569,31,male,Master,69956,10,MORTGAGE,7600,PERSONAL,5.99,0.11,10,647,No,0
22570,24,male,Bachelor,65957,2,MORTGAGE,1500,VENTURE,14.42,0.02,2,686,No,1
22571,27,male,Associate,119332,3,MORTGAGE,10096,HOMEIMPROVEMENT,9.24,0.08,5,646,No,0
22572,27,male,Doctorate,121866,5,MORTGAGE,20000,VENTURE,11.99,0.16,9,699,No,0
22573,23,male,High School,40182,2,RENT,4800,VENTURE,11.99,0.12,3,649,No,0
22574,23,female,Associate,109477,3,MORTGAGE,20000,PERSONAL,14.65,0.18,3,590,Yes,0
22575,21,female,Bachelor,102820,0,RENT,12000,VENTURE,11.97,0.12,2,668,Yes,0
22576,22,male,High School,120673,0,MORTGAGE,3000,EDUCATION,11.49,0.02,3,605,No,0
22577,26,male,High School,126962,4,MORTGAGE,25000,EDUCATION,11.68,0.2,5,624,Yes,0
22578,33,female,Bachelor,65926,11,MORTGAGE,3800,MEDICAL,8.9,0.06,7,692,Yes,0
22579,34,male,Bachelor,69359,10,RENT,2559,DEBTCONSOLIDATION,6.87,0.04,7,663,No,1
22580,23,male,High School,65758,0,RENT,15000,MEDICAL,15.27,0.23,2,635,No,1
22581,27,female,Master,43231,4,RENT,6952,MEDICAL,15.01,0.16,8,679,No,1
22582,31,female,Master,55035,8,MORTGAGE,7500,VENTURE,10.62,0.14,5,629,No,0
22583,38,male,High School,71350,16,RENT,21000,EDUCATION,12.73,0.29,16,681,No,1
22584,26,female,Master,115058,4,MORTGAGE,24000,PERSONAL,10.99,0.21,3,695,Yes,0
22585,36,male,Associate,133176,13,MORTGAGE,9000,EDUCATION,11.01,0.07,13,653,No,0
22586,24,female,Bachelor,126986,2,MORTGAGE,18000,VENTURE,8.94,0.14,3,627,No,0
22587,26,female,Associate,36858,6,RENT,5000,MEDICAL,11.01,0.14,4,603,Yes,0
22588,26,female,Associate,127142,4,MORTGAGE,5000,PERSONAL,8.49,0.04,3,632,Yes,0
22589,24,female,High School,83665,4,MORTGAGE,3000,DEBTCONSOLIDATION,11.11,0.04,2,605,Yes,0
22590,28,male,High School,64639,6,RENT,12833,VENTURE,6.26,0.2,5,566,Yes,0
22591,27,female,Associate,120878,7,RENT,20000,MEDICAL,11.12,0.17,9,451,Yes,0
22592,23,male,Master,94554,1,MORTGAGE,1235,EDUCATION,10.12,0.01,4,642,No,0
22593,32,female,High School,86231,7,MORTGAGE,14000,MEDICAL,6.99,0.16,5,630,Yes,0
22594,23,female,Associate,87469,2,MORTGAGE,5000,EDUCATION,11.01,0.06,3,618,Yes,0
22595,33,female,Master,33808,11,RENT,6000,DEBTCONSOLIDATION,13.49,0.18,8,603,No,1
22596,42,female,High School,121189,19,MORTGAGE,4800,DEBTCONSOLIDATION,13.47,0.04,13,605,Yes,0
22597,30,female,Associate,223547,6,MORTGAGE,6801,MEDICAL,15.97,0.03,6,491,No,1
22598,47,male,Bachelor,90963,26,OTHER,12000,DEBTCONSOLIDATION,12.84,0.13,11,577,Yes,0
22599,30,male,Associate,104216,4,MORTGAGE,14000,PERSONAL,10.66,0.13,9,616,No,0
22600,31,female,Bachelor,91233,3,MORTGAGE,3000,HOMEIMPROVEMENT,8.42,0.03,6,639,No,0
22601,24,male,Bachelor,49230,0,MORTGAGE,5000,MEDICAL,12.81,0.1,3,567,No,0
22602,30,male,Master,83951,5,MORTGAGE,10000,VENTURE,9.99,0.12,9,648,Yes,0
22603,22,male,High School,55957,0,MORTGAGE,7000,EDUCATION,7.88,0.13,4,626,No,0
22604,22,female,High School,49445,0,RENT,16500,MEDICAL,10.75,0.33,2,615,No,1
22605,24,male,Bachelor,24085,3,RENT,1000,EDUCATION,12.53,0.04,4,655,Yes,0
22606,24,male,Bachelor,75715,2,RENT,5500,EDUCATION,12.73,0.07,2,664,No,0
22607,24,female,Bachelor,60346,0,OWN,4000,PERSONAL,13.06,0.07,3,592,Yes,0
22608,23,female,High School,61124,0,OWN,10000,EDUCATION,11.71,0.16,3,500,Yes,0
22609,25,female,Bachelor,301136,0,RENT,25000,MEDICAL,13.49,0.08,4,664,Yes,0
22610,27,male,Associate,40626,3,MORTGAGE,4419,EDUCATION,8.57,0.11,5,578,Yes,0
22611,23,female,Associate,91217,4,MORTGAGE,16084,VENTURE,8.83,0.18,3,670,No,0
22612,26,female,Bachelor,44125,2,MORTGAGE,14000,PERSONAL,12.79,0.32,5,626,No,0
